season_id,title,play_count,danmaku_count,coins,favorites,score,total_count,week,newest_ep_index,is_finish,area,arealimit,pub_time,season_status,copyright,tags,actor
21674,三丽鸥男子,1391267,37429,2546,165221,8.9,12,6,11,1,日本,0,2018-01-06 22:30:00,2,dujia,原创,江口拓也 斉藤壮馬 大須賀純 花倉洸幸 内田雄馬
23677,Thunderbolt Fantasy 东离剑游纪 生死一剑,385152,14105,6271,30369,9.7,1,-1,1,2,日本,0,2017-12-02 00:00:01,2,dujia,奇幻 战斗,凜雪鴉（リンセツア）	鳥海 浩輔 殤不患（ショウフカン）	諏訪部 順一 殺無生（セツムショウ）	檜山 修之 千葉 一伸 安元 洋貴 大川 透 戸松 遥 小山 力也 西川 貴教 小西 克幸 鶴岡 聡 高垣 彩陽 新垣 樽助 速水 奨 黄 文擇
3888,蜡笔小新 呼风唤雨！会唱歌的屁股炸弹,43741,1744,134,1851,,1,6,1,2,日本,0,2007-04-21 00:00:01,2,bilibili,少儿 搞笑 萌系,矢岛晶子 楢桥美纪 藤原启治 真柴摩利 林玉绪
4934,网球王子 全国大会篇,243890,11885,540,9622,9.4,26,-1,26,2,日本,0,2006-03-24 00:00:01,2,bilibili,运动,皆川純子 置鮎龍太郎 近藤孝行 甲斐田ゆき 高橋広樹 津田健次郎 川本成 小野坂昌也 喜安浩平
3811,高智能方程式：SIN,371179,9871,472,7007,,5,-1,5,2,日本,0,1998-12-21 00:00:01,2,ugc,热血 运动 时泪,三石琴乃 関俊彦 金丸淳一 天野由梨 池田秀一 私市淳 久川綾 カール・リヒター・フォン・ラン..
6446,干物妹！小埋R,50137821,1056202,278329,2978288,9.4,12,0,12,2,日本,0,2017-10-08 23:30:00,2,dujia,日常 搞笑 萌系 漫改,田中爱美 野岛健儿 影山灯 白石晴香 古川由利奈 安元洋贵 柿原彻也 小清水亚美
3871,蜡笔小新之云黑斋的野心,46470,1691,179,2122,,1,6,1,2,日本,0,1995-04-15 00:00:01,2,bilibili,少儿 萌系 时泪,矢岛晶子 楢桥美纪 藤原启治 真柴摩利 林玉绪
22504,卫宫家今天的饭,6475946,142207,51052,1102849,9.8,0,-1,3,1,日本,0,2018-01-01 00:00:00,2,dujia,日常,杉山紀彰 川澄綾子 植田佳奈 下屋則子 浅川 悠 門脇舞以 伊藤美紀
6441,动画同好会,2953957,86535,11944,292622,8.5,13,0,12,2,日本,0,2017-10-08 22:30:00,2,bilibili,日常 搞笑 校园 社团 原创,本渡枫 千本木彩花 东城日沙子 高桥李依 寺岛惇太 伊波杏树 西明日香 高木美佑 花泽香菜
6308,妖怪公寓的幽雅日常,14049561,276579,29302,620480,9.0,26,1,26,2,日本,0,2017-07-03 22:30:00,2,bilibili,日常 神魔,阿部敦 中村悠一 沢城みゆき 石田彰 中井和哉 森川智之 杉田智和 速水奨 遊佐浩二
22843,百變小櫻Clear咭（僅限港澳地區）,284216,11851,856,33063,9.6,0,0,11,1,日本,0,2018-01-07 09:00:00,2,bilibili,少女 魔法 漫改,丹下櫻 久川綾 岩男潤子 熊井統子 緒方恵美 關智一 佐佐木望 篠原恵美 鈴木實里
21754,續 刀劍亂舞 -花丸-（僅限港澳台地區）,264789,18282,1461,168637,9.5,12,1,11,1,日本,0,2018-01-08 00:00:00,2,bilibili,日常 游戏改,市來光弘 増田俊樹 新垣樽助 山下大輝 入江玲於奈 間島淳司 興津和幸 賓健人 齊藤壯馬
21720,小木乃伊到我家,13370370,230820,33296,1256640,9.7,12,5,10,1,日本,0,2018-01-12 15:00:00,2,dujia,漫改,田村睦心 河本启佑 茜屋日海夏 茅野爱衣 山下诚一郎
6454,Classica Loid 第二季,645592,19468,2263,42640,8.8,25,6,24,1,日本,0,2017-10-07 19:00:00,2,dujia,原创,杉田智和 梶裕贵 小松未可子 岛崎信长 鸟海浩辅 能登麻美子 前野智昭
2612,科学小飞侠Crowds insight,12327,677,173,11664,,12,3,12,2,日本,0,2015-07-05 00:00:01,2,bilibili,热血 科幻,内田真礼 逢坂良太 浪川大輔 細見大輔 小岩井ことり 平野綾 石原夏織 森功至 村瀬歩
5707,精灵宝可梦 日月,23588415,553903,58609,327845,9.6,22,4,66,1,日本,0,2016-11-17 00:00:01,2,ugc,治愈 游戏改,武隈史子 上田麗奈 大谷育江 松本梨香 真堂圭 石川界人 菊地瞳 中川慶一
6500,怪物弹珠 第二季 后篇,236290,1558,471,12422,,13,6,13,2,日本,0,2017-10-07 19:00:00,2,bilibili,奇幻 战斗,小林裕介 金元寿子 Lynn 河西健吾 木村珠莉 福岛润
21781,飙速宅男 GLORY LINE,383956,7841,1817,79272,9.5,25,2,11,1,日本,0,2018-01-09 02:05:00,13,bilibili,热血,山下大辉 鸟海浩辅 福岛润 安元洋贵 森久保祥太郎 伊藤健太郎 岸尾大辅 松冈祯丞 诹访彩花 潘惠美 诹访部顺一 宫田幸季 堀内贤雄
6433,Love Live! Sunshine!! 第二季,2873077,121673,19488,285425,9.3,13,6,13,2,日本,0,2017-10-07 23:30:00,2,bilibili,音乐 校园 偶像 社团 原创,伊波杏树 逢田梨香子 齐藤朱夏 小林爱香 高槻加奈子 降幡爱 小宫有纱 铃木爱奈 诹访七香
21728,爱吃拉面的小泉同学,10070767,231075,32313,895145,9.2,12,4,11,1,日本,0,2018-01-04 19:00:00,2,bilibili,百合 治愈 美食 漫改,竹达彩奈 佐仓绫音 鬼头明里 原由实
21749,打工小哥,903219,5459,2219,82625,9.5,12,5,11,1,日本,0,2018-01-05 20:54:00,2,dujia,原创,
22288,独自生活的小学生,382124,2180,3022,9911,9.6,10,-1,10,2,日本,0,2017-10-10 00:00:01,2,ugc,泡面,田中美海 森嶋秀太 三森すずこ 高橋伸也 伏見はる香 坂本頼光
21769,博多豚骨拉面团,9924083,208847,43100,1004774,9.7,12,5,10,1,日本,0,2018-01-12 23:00:00,2,dujia,轻改,小野大輔 梶裕貴 小林裕介 小野賢章 浪川大輔 悠木碧 中村悠一
23775,网球王子 过去和未来的信息,39060,908,116,1779,,4,-1,4,2,日本,0,2009-05-26 20:09:00,2,bilibili,漫改,木内秀信 保志総一朗 うえだゆうじ 岩崎征実 増田裕生 中村太亮 大須賀純 熊渕卓 荒木宏文
21755,刻刻,10653101,123437,38328,971492,9.4,12,1,11,1,日本,0,2018-01-08 00:00:00,2,dujia,科幻 漫改,安済知佳 瀬戸麻沙美 山路和弘 郷田ほづみ 辻谷耕史 野島裕史 岩田龍門 吉野裕行 内田夕夜
3886,蜡笔小新 呼唤传说！三分钟嘎巴大进攻,64883,1890,162,2215,,1,6,1,2,日本,0,2005-04-16 00:00:01,2,bilibili,少儿 搞笑 萌系,矢岛晶子 楢桥美纪 藤原启治 真柴摩利 林玉绪
6509,RWBY 第五季,2772309,35414,22060,100386,9.7,12,-1,14,1,美国,0,2017-10-14 00:00:01,2,ugc,奇幻 战斗,Lindsay Jones Arryn Zech Barbara Dunkelman Kara Eberle
6004,The Snack World,95433,1775,507,2112,,13,-1,42,1,日本,0,2017-04-13 00:00:01,2,ugc,少儿 游戏改,潘 めぐみ 竹達 彩奈 杉村 憲司 宮澤 正 岡田 恵 柚木 涼香
6073,未来卡 搭档对战X,393069,4620,1197,5721,,48,6,49,1,日本,0,2017-04-01 00:00:01,2,ugc,游戏改,未门牙王 水野麻里绘 巴兹 小山力也 熊猫仔 齐藤彩夏 奈奈菜友子 徳井青空 大盛 爆 森嶋秀太 宇木潜 佐佐木未来 虎堂升 橘田泉 黑涡凯斗 苍井翔太 渊风 黑田崇矢 大宇宙彼方 三瓶由布子 阿托拉 水岛大宙 齐藤壮马 安元样贵 三森玲子 野岛裕史 斋贺弥月 藤堂真衣） 山本和臣 太田哲治 爱美
6438,魔法使的新娘（僅限台灣地區）,569788,18130,3656,173785,9.5,27,0,23,1,日本,0,2017-10-08 01:30:00,2,bilibili,奇幻 恋爱 魔法 漫改,种崎敦美 竹内良太 内山昂辉 远藤绫 甲斐田裕子 森川智之 诹访部顺一 浪川大辅
21675,Slow Start,3715473,119040,29426,427102,9.6,0,0,11,1,日本,0,2018-01-07 01:00:00,2,bilibili,百合 少女 萌系 漫改,近藤玲奈 伊藤彩沙 岭内知美 长绳麻理亚
6414,UQ HOLDER！OAD,1149898,9000,1775,118490,9.1,3,-1,2,1,日本,0,2017-09-08 10:30:00,2,dujia,热血 战斗 漫改,高仓有加 松冈由贵 广濑友纪 佐藤利奈 茅野爱衣 小仓唯 白鸟由里 桑谷夏子
3881,蜡笔小新 呼风唤雨！战国大合战,45687,1995,290,2358,,1,6,1,2,日本,0,2002-04-20 00:00:01,2,bilibili,少儿 萌系,矢岛晶子 楢桥美纪 藤原启治 真柴摩利 林玉绪
3885,蜡笔小新 呼风唤雨！夕阳下的春日部男孩,65751,3234,299,2564,,1,6,1,2,日本,0,2004-04-17 00:00:01,2,bilibili,少儿 搞笑 萌系,矢岛晶子 楢桥美纪 藤原启治 真柴摩利 林玉绪
4498,妖精的尾巴 剧场版 凤凰巫女,180816,5406,1343,21237,9.6,1,-1,1,2,日本,0,2012-08-18 00:00:01,2,bilibili,奇幻 战斗,中村悠一 柿原彻也 平野绫
23430,魔神坛斗士 MESSAGE,28563,122,57,1001,,5,-1,5,2,日本,0,2018-01-19 00:00:00,2,bilibili,热血 战斗,草尾毅 西村朋紘 中村大樹 竹村拓 佐々木望 日下部かおり 渡辺久美子 笹岡繁蔵 梁田清之
6439,幻界战线 & BEYOND,16882079,178485,69875,1138712,9.8,12,0,12,2,日本,0,2017-10-08 03:08:00,2,bilibili,奇幻 战斗 漫改,小山力也 阪口大助 中井和哉 宫本充 小林优 绿川光
21464,Fate/EXTRA Last Encore,12976260,272461,62398,1884912,9.0,0,0,8,1,日本,0,2018-01-28 00:30:00,7,dujia,奇幻 战斗 游戏改,阿部敦 丹下樱 植田佳奈 神谷浩史 下屋则子 鸟海浩辅 高乃丽 野中蓝 安井邦彦 水岛大宙
6431,偶像大师 SideM,527752,13352,1978,64664,9.4,13,6,13,2,日本,0,2017-10-07 23:30:00,2,bilibili,音乐 偶像 原创,仲村宗悟 内田雄马 八代拓 寺岛拓笃 松冈祯丞 神原大地 梅原裕一郎 堀江瞬 高塚智人
6498,大正小小先生,379413,1681,378,26941,,-1,5,12,1,日本,0,2017-10-06 00:00:01,2,ugc,基腐 游戏改,内匠靖明 花田光 三浦祥朗 兴津和幸 日野聡 赤羽根健治 山田浩贵 坂熊孝彦
21633,皇帝圣印战记,5941405,112114,12701,515164,5.3,24,6,11,1,日本,0,2018-01-06 00:30:00,2,bilibili,奇幻 战斗 轻改,熊谷健太郎 鬼头明里 中村悠一 上田丽奈 日野聪 松冈祯丞 高森奈津美 茅野爱衣 樱井孝宏 羽多野涉 井口祐一 铃木实里 中岛爱 甲斐田裕子 安济知佳 内山夕实 本渡枫 三上哲 佐仓绫音 小泽亚李
6445,3月的狮子 第二季,4394889,73559,41662,328721,9.8,22,0,41,1,日本,0,2017-10-15 00:30:00,2,bilibili,日常 漫改 励志,河西健吾 茅野爱衣 花泽香菜 久野美咲 冈本信彦 井上麻里奈 细谷佳正 三木真一郎 杉田智和
23584,新干线变形机器人,57873,549,292,2070,,26,-1,7,1,日本,0,2018-01-06 00:00:01,2,ugc,少儿,佐倉綾音 沼倉愛美 村川梨衣 うえだゆうじ 竹達彩奈 杉田智和 雨宮天 緑川光 吉村那奈美 逢坂良太 細谷佳正 マックスウェル・パワーズ 真堂 圭
6478,爱米-WE LOVE RICE- 第二季,158974,710,417,20091,,12,1,12,2,日本,0,2017-10-09 01:00:00,2,bilibili,泡面 原创,石井马克 泽城千春 草摩宗介 小森未彩 玉城仁菜 榎木淳弥 铃木裕斗 大河元气 津田健次郎 杉田智和
6010,少年阿贝 GO!GO!小芝麻 第二季,206896,1433,793,12489,,32,2,32,2,日本,0,2017-04-04 20:00:00,2,bilibili,泡面 少儿,
6447,鬼灯的冷彻 第二季,16341355,233107,36987,1071933,9.7,13,0,13,2,日本,0,2017-10-08 01:30:00,2,dujia,日常 搞笑 漫改 神魔,安元洋贵 长嶝高士 平川大辅 小林由美子 后藤广子 松山鹰志 柿原彻也 青山桐子 喜多村英梨 上坂堇 梶裕贵 游佐浩二 山田栄子 岛本须美
21469,齐木楠雄的灾难 第二季,7187383,145572,35022,1282391,9.8,24,3,10,1,日本,0,2018-01-17 01:35:00,13,bilibili,装逼,神谷浩史 小野大輔 島崎信長 日野聡 花江夏樹 茅野愛衣
6427,Just Because!,11072382,247342,58237,960437,9.4,12,5,12,2,日本,0,2017-10-06 00:00:00,2,dujia,恋爱 原创,市川苍 村田太志 礒部花凜 芳野由奈 Lynn
6485,IDOLiSH7-偶像星愿-,1277590,37158,5940,138942,9.6,17,0,13,1,日本,0,2017-11-03 12:00:00,2,bilibili,,增田俊树 白井悠介 代永翼 KENN 阿部敦 江口拓也 小野贤章 千叶进步
23222,萌猫向前冲,113758,1012,681,11964,9.8,13,-1,7,1,日本,0,2018-01-04 00:00:01,2,ugc,泡面 少儿,福山潤 神谷浩史 中村悠一 櫻井孝宏 早見沙織
6477,时间飞船24 逆袭的三恶人,270625,4111,811,15653,,24,6,23,1,日本,0,2017-10-07 19:00:00,2,bilibili,,喜多村英梨 平田广明 三宅健太
4232,弁魔士塞西尔,31261,613,184,4528,,12,-1,12,2,日本,0,2014-01-12 00:00:01,2,bilibili,奇幻,田辺留依 若本規夫 井上麻里奈 小西克幸 諏訪部順一 高木渉 恒松あゆみ 大久保瑠美 荒川美穂
21721,原书·原书使,2607152,77648,10373,343904,8.1,12,4,8,1,日本,0,2018-01-11 22:30:00,2,dujia,,楠木友利 末柄里惠 Lynn 日高里菜 大津爱理 加隈亚衣 上田丽奈 本渡枫 冈村明美 吉冈麻耶 镰仓有那
6423,品酒要在成为夫妻后,15408959,89200,29135,887222,9.3,13,3,13,2,日本,0,2017-10-04 00:05:00,2,dujia,搞笑 恋爱 漫改,市来光弘 喜多村英梨 朝井彩加 仲田ありさ
6301,Fate/Apocrypha,80580910,1500812,183037,2924002,4.9,25,0,25,2,日本,0,2017-07-02 00:30:00,2,dujia,热血 战斗,花江夏樹 坂本真綾 乃村健次 沢城みゆき 内山昂輝 真堂圭 早見沙織 遊佐浩二 古川慎
21778,比宇宙更远的地方,5826275,140404,61924,670544,9.8,12,2,12,1,日本,0,2018-01-02 21:00:00,2,dujia,治愈 声控 原创 励志,水瀬いのり 花澤香菜 井口裕香 早見沙織
5978,博人传 火影忍者新时代,85449620,1491776,127404,1736840,5.5,51,3,50,1,日本,0,2017-04-05 17:55:00,13,bilibili,热血,三瓶由布子 菊池こころ 木島隆一 竹内順子
6470,无论何时我们的恋情都是10厘米。～告白实行委员会～,4027861,82285,17901,699601,9.6,6,6,6,2,日本,0,2017-11-25 00:30:00,2,bilibili,音乐 校园 恋爱 原创,铃村健一 丰崎爱生 神谷浩史 户松遥 梶裕贵 阿澄佳奈 绿川光
3808,高智能方程式 DOUBLE ONE,269065,9170,251,5664,,6,-1,6,2,日本,0,1992-11-01 00:00:00,2,ugc,热血 科幻,三石琴乃 松岡洋子 速水奨 緑川光 関俊彦 金丸淳一 冬馬由美 城之内美..
21718,樱花忍法帖,1242427,13923,3059,115349,6.6,24,1,11,1,日本,0,2018-01-08 23:30:00,2,bilibili,战斗 轻改,畠中祐 水濑祈 桐本拓哉 山口龙 长岛雄一 藤翔平 榊孝辅 茶风林 村井雄治 樱井透
21554,龙王的工作！,24582235,715600,100019,1739747,9.2,12,1,11,1,日本,0,2018-01-08 22:30:00,2,dujia,热血 轻改,内田雄馬 日高里菜 佐倉綾音 金元寿子 茅野愛衣 久保ユリカ 橋本ちなみ 小倉唯 岡本信彦
21744,三颗星彩色冒险,2047830,60148,21482,203523,9.7,12,0,11,1,日本,0,2018-01-07 23:00:00,2,dujia,萌系 漫改,高田忧希 高野麻里佳 日冈夏海
6501,Onyankopon,155887,950,447,6732,,12,2,12,2,日本,0,2017-10-10 01:00:00,2,bilibili,泡面,内田真礼 まこ みなみ りりり 大平峻也 志村禎雄 小澤亜李 长绳麻理亚
21717,妖精森林的小不点,4043294,68909,31446,525840,9.9,12,5,10,1,日本,0,2018-01-12 21:30:00,2,dujia,日常 奇幻 漫改,松田利冴 下地紫野 悠木碧 安济知佳 松风雅也
6424,偶像大师灰姑娘剧场 第二季,657984,4049,3241,39962,9.4,13,2,26-2,2,日本,0,2017-10-03 21:54:00,2,bilibili,音乐 偶像 原创,大桥彩香 福原绫香 原纱友里 木村珠莉 上坂堇 大空直美 长岛光那 松井惠理子
3809,高智能方程式：ZERO,369167,14229,309,7963,,8,-1,8,2,日本,0,1994-04-01 00:00:01,2,ugc,热血 运动 时泪,緑川光 三石琴乃 速水奨 松岡洋子 関俊彦 金丸淳一 冬馬由美 安尼·古..
21421,魔卡少女樱 CLEAR CARD篇,19795530,624787,104812,2367345,9.8,0,0,11,1,日本,0,2018-01-07 09:00:00,13,bilibili,少女 魔法 漫改,丹下樱 久川绫 岩男润子 熊井统子 緒方恵美 关智一 佐佐木望 篠原恵美 铃木实里
6041,暖暖日记 2nd,421575,5261,2181,15063,9.5,59,6,101,1,日本,0,2016-04-02 03:52:00,2,dujia,泡面 少儿,雪深山福子 雄賀多あや 高野慎平 黒藤結軌 重松朋 あらいしずか
6342,漫威未来：复仇者联盟,326939,5684,186,10861,,-1,6,26,1,日本,0,2017-07-22 00:00:01,2,ugc,,花轮英司 中谷一博 加濑康之 松田健一郎 水桥香织 金田晶 田丸笃志 木村珠莉
1967,读或死 TV,43004,2179,180,20429,,26,1,26,2,日本,0,2003-09-01 00:00:00,2,dujia,科幻,三浦理恵子 菊地祥子 平田宏美 斎藤千和 雪野五月 郷田ほづみ 根谷美智子 岩崎征実 斎賀みつき
5963,美妙天堂 偶像时间,2526361,49003,2765,57515,7.9,51,2,50,1,日本,0,2017-04-04 17:55:00,13,bilibili,偶像 原创,茜屋日海夏 伊达朱里纱 大地叶 山田唯菜
21990,故乡漫游 日本的古老传说 第二季,79117,1019,221,41381,,13,0,10,1,日本,0,2018-01-07 09:00:00,13,bilibili,少儿,柄本明 / 芦田米子
4738,铁腕巴迪 DECODE 第二季,25946,749,87,2492,,12,-1,12,2,日本,0,2009-01-09 00:00:01,2,dujia,科幻,入野自由 千葉紗子 ナタル モス 銀河万丈
6449,战刻夜想曲,2032084,38949,2995,207538,8.1,12,2,12,2,日本,0,2017-10-03 23:00:00,2,bilibili,乙女 游戏改,花江夏树 佐佐木喜英 武内骏辅 逢坂良太 山本一庆 森川智之 岛崎信长 小林裕介
5958,莉露莉露妖精莉露～魔法之镜～,402872,3894,576,9144,,24,5,48,1,日本,0,2017-04-07 00:00:01,2,ugc,少儿 奇幻,花守ゆみり 日高里菜 内田彩 楠田亜衣奈 佐藤聡美 花江夏樹 能登麻美子
23043,OVERLORDⅡ SP,5709326,5306,6613,76218,9.7,13,-1,10,1,日本,0,2018-01-10 00:00:01,2,ugc,职场,日野聪 原由实
6338,第一次辣妹,18079635,545139,35213,1049789,6.3,11,3,11,2,日本,0,2017-07-12 23:30:00,2,bilibili,校园 恋爱 漫改,浅沼晋太郎 長久友紀 小倉唯 喜多村英梨 竹達彩奈 豊永利行 赤羽根健治 白石稔
5025,智龙迷城X,4050327,75762,5206,71300,8.3,51,1,88,1,日本,0,2016-07-04 18:25:00,13,bilibili,热血,吉永拓斗 柿原彻也 金田朋子 雨宫天 坂本千夏
4120,三坪房间的侵略者！,266480,13485,3762,50118,9.6,12,-1,12,2,日本,0,2014-07-11 00:00:01,2,bilibili,后宫,高本めぐみ 中村悠一 鈴木絵理 長縄まりあ 田澤茉純 大森日雅 早見沙織..
6453,TSUKIPRO,1347662,21649,2447,108413,9.1,13,3,13,2,日本,0,2017-10-04 22:30:00,2,dujia,音乐 偶像 原创,丰永利行 小野友树 古川慎 村田太志 泽城千春 土岐隼一 山谷祥生 山下大辉 寺岛惇太
6448,结城友奈是勇者 鹫尾须美之章&勇者之章,1761419,29724,9277,225114,9.5,12,6,12,2,日本,0,2017-10-07 03:25:00,2,dujia,百合 少女 魔法 原创,照井春佳 三森铃子 内山夕实 黑泽朋世 长妻树里 三森铃子 花泽香菜 花守由美里 佐藤利奈
21557,citrus～柑橘味香气～,13025594,596856,68367,1244563,9.7,12,6,11,1,日本,0,2018-01-06 22:30:00,7,dujia,百合 校园 恋爱 漫改,竹达彩奈 津田美波 藤井雪代 久保由利香 井泽诗织 叶山郁美 金元寿子 松嵜丽 前野智昭 植田佳奈
21466,OVERLORDⅡ,49448178,741941,252678,2937557,9.7,13,2,11,1,日本,0,2018-01-09 23:00:00,2,dujia,奇幻 战斗 轻改 魔法,日野聪 原由实 上坂堇 加藤英美里 内山夕实 加藤将之 三宅健太 千叶繁 沼仓爱美
6442,"Wake Up, Girls! 新章",699942,7971,2408,98185,8.1,13,2,13,2,日本,0,2017-10-10 02:05:00,13,bilibili,音乐 偶像 社团 原创,吉冈茉祐 永野爱理 田中美海 青山吉能 山下七海 奥野香耶 高木美佑 林鼓子 森嶋优花 厚木那奈美
23619,RWBY Chibi 第三季,173720,1667,929,7524,9.9,13,-1,8,1,美国,0,2018-01-27 00:00:01,2,ugc,泡面,Lindsay Jones Arryn Zech Barbara Dunkelman Kara Eberle..
21542,紫罗兰永恒花园,31471399,709277,383329,3729714,9.7,13,4,10,1,日本,0,2018-01-11 00:00:00,7,dujia,治愈 奇幻 轻改,石川由依 子安武人 浪川大輔 遠藤綾 内山昂輝 茅原実里 戸松遥
75,黑执事,1375414,126297,5273,301263,9.7,24,-1,24,2,日本,0,2008-10-02 00:00:01,2,dujia,漫改,小野大輔 坂本真綾
22958,铁腕巴迪 DECODE,56613,1416,148,9156,,13,-1,13,2,日本,0,2008-07-04 00:00:01,2,dujia,战斗 漫改,千叶纱子 入野自由 伊藤かな恵 藤原启治 坂本真绫 铃村健一 名冢佳织 高城元気 寿美菜子
6421,阿松 第二季,7149748,168671,20340,435229,9.5,25,2,24,1,日本,0,2017-10-03 01:35:00,13,bilibili,日常,櫻井孝宏 中村悠一 神谷浩史 福山潤 小野大輔 入野自由 遠藤綾 鈴村健一 國立幸
21603,粗点心战争2,4511779,42228,14881,590386,9.1,12,5,10,1,日本,0,2018-01-12 15:00:00,2,dujia,日常 美食 漫改,竹達彩奈 阿部敦 沼倉愛美 鈴木達央 赤﨑千夏
21594,宅饮,2316981,26667,7027,247751,9.2,12,5,10,1,日本,0,2018-01-12 15:00:00,2,dujia,日常 美食 漫改,今村彩夏 安济知佳 小松未可子 内田真礼
6422,黑色四叶草,14572005,178493,33453,791017,8.1,51,2,24,1,日本,0,2017-10-03 18:25:00,13,bilibili,战斗,梶原岳人 岛崎信长 诹访部顺一 优木加奈 福山润 室元气 村濑步 日野聪
6473,宇宙战舰大和号2202 爱的战士,294883,5592,2426,3034,,13,-1,第三章 纯爱篇 04,1,日本,0,2017-02-25 00:00:01,2,ugc,,鈴村健一 小野大輔 桑島法子 中村繪里子
3155,见习神明 秘密的cocotama ,855894,10220,995,16819,,76,4,124,1,日本,0,2015-10-01 00:00:00,2,ugc,少女 少儿 萌系,本渡楓 潘惠美 丰崎爱生 嘉数由美 爱河里花子
21750,刀使巫女,4015615,70906,13279,437023,8.4,24,5,11,1,日本,0,2018-01-05 21:30:00,2,dujia,百合 校园 战斗 原创,和氣あず未 鈴木絵理 松田利冴 大西沙織 本渡楓 木野日菜 水瀬いのり 渕上舞 M・A・O
6440,如果有妹妹就好了。,29073513,364792,121249,2072879,9.2,12,0,12,2,日本,0,2017-10-08 23:00:00,2,dujia,后宫 恋爱 轻改,小林裕介 山本希望 金元寿子 加隈亚衣 日野聪 鸟海浩辅 代永翼 沼仓爱美 藤田茜
21729,戒律的复活,12978909,94569,39245,1186911,9.7,12,6,10,1,日本,0,2018-01-06 00:00:01,7,dujia,热血 战斗 漫改,梶裕贵 雨宫天 久野美咲 悠木碧 铃木达央 福山润 高木裕平 坂本真绫 杉田智和 宫野真守 木村良平 樱井孝宏 内田夕夜 小西克幸 佐藤利奈 梶裕贵 东地宏树 岩崎博 M·A·O 小野大辅 小林裕介 津田健次郎 高垣彩阳 游佐浩二 小西克幸
6468,牙狼 -VANISHING LINE-,1376309,26603,3966,73193,9.6,12,6,21,1,日本,0,2017-10-07 00:00:01,2,ugc,科幻 原创,关智一 钉宫理惠 岛崎信长 小清水亚美 浪川大辅 堀内贤雄 朴璐美
22844,Slow Start（僅限港澳台地區）,43414,1626,213,4143,,0,0,11,1,日本,0,2018-01-07 01:00:00,2,bilibili,百合 少女 萌系 漫改,近藤玲奈 伊藤彩沙 嶺內知美 長繩麻理亞
21719,pop子和pipi美的日常,20490371,389240,54625,1140388,8.3,12,0,11,1,日本,0,2018-01-07 01:30:00,2,dujia,搞笑 漫改,三矢雄二、江原正士、小松未可子，古川登志夫，悠木碧，中尾隆圣 日高法子、大冢芳忠、上坂堇，竹达彩奈，千叶繁，若本规夫
2398,魔神坛斗士,52362,354,98,16070,,39,0,39,2,日本,0,1988-04-30 00:00:00,2,bilibili,热血 科幻,草尾毅 西村朋紘 中村大樹 竹村拓 佐々木望 日下部かおり 渡辺久美子 笹岡繁蔵 梁田清之
5394,我的英雄学院,2708565,85706,11184,383901,9.7,13,-1,13,2,日本,0,2016-04-03 00:00:01,2,bilibili,热血 战斗,山下大辉 三宅健太 冈本信彦 佐仓绫音 石川界人
6346,暗芝居 第五季,5878005,53817,4694,191184,8.5,13,1,13,2,日本,0,2017-07-03 03:05:00,13,bilibili,泡面 猎奇,
6522,DRIVE HEAD 机动救急警察,138660,788,277,3112,,37,6,37,2,日本,0,2017-04-15 09:30:00,2,bilibili,机战,
3577,少女与战车 OVA 这次是真正的安齐奥战,98163,2384,450,16338,,1,0,1,2,日本,0,2014-07-25 00:00:01,2,dujia,百合 少女 治愈 校园 战斗,井口裕香 中上育実 尾崎真実 茅野愛衣 渕上舞 吉岡麻耶 多田このみ 中村桜 
6516,新战神金刚：传奇的保护神 第四季,36856,715,178,1258,,6,-1,6,2,美国,0,2017-10-13 00:00:01,2,others,科幻 机战,Steven Yeun / Josh Keaton / Kimberly Brooks / Rhys Darby / Jeremy Shada / Bex Taylor-Klaus / Tyler Labine / A.J. LoCascio / Neil Kaplan / Cree Summer
2845,女神异闻录3 剧场版 #1 Spring of Birth,195781,6913,704,93524,9.5,1,6,1,2,日本,0,2013-11-23 00:00:00,2,dujia,奇幻 科幻 校园 战斗,石田彰 鳥海浩輔 豊口めぐみ 田中理恵 緑川光 中井和哉 能登麻美子 田之中勇 沢城みゆき
3441,我们仍未知道那天所看见的花的名字。 剧场版,699008,29797,13344,88654,9.6,1,6,1,2,日本,0,2013-08-31 00:00:01,2,dujia,治愈 致郁 催泪,茅野爱衣 入野自由 户松遥 樱井孝宏 早见沙织 近藤孝行
6418,UQ HOLDER！悠久持有者！,10274116,88296,19111,630282,7.4,12,2,12,2,日本,0,2017-10-03 00:30:00,2,dujia,后宫 热血 战斗 漫改,高仓有加 松冈由贵 广濑友纪 佐藤利奈 茅野爱衣 小仓唯 白鸟由里 堀江由衣
3757,女神异闻录3 剧场版 #2 Midsummer Knight's Dream,0,0,0,17640,,1,6,1,2,日本,0,2014-06-07 00:00:01,2,dujia,奇幻 科幻 校园 战斗,石田彰 鳥海浩輔 豊口めぐみ 田中理恵 緑川光 中井和哉 能登麻美子 緒方恵美 坂本真綾
6335,海天使的灯火,154340,1552,588,15751,,12,3,12,2,日本,0,2017-07-12 00:00:01,2,ugc,校园,松村沙友理 大平峻也 原奈津子 佐佐木李子 饭田里穗 铃木爱奈 影山灯 藤田勇纪 大桥岬 月野萌亚 ..
